"initial_alias","converted_alias","name","description","namespace"
"C1ORF220","ENSG00000213057","C1orf220","chromosome 1 putative open reading frame 220 [Source:HGNC Symbol;Acc:HGNC:33805]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"C5AR2","ENSG00000134830","C5AR2","complement C5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"C5ORF34","ENSG00000172244","C5orf34","chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"C5ORF51","None","None","None",""
"C9ORF139","None","None","None",""
"C9ORF40","ENSG00000135045","C9orf40","chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"C9ORF64","None","None","None",""
"CA15P1","ENSG00000241527","CA15P1","CA15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44364]","GENECARDS,HGNC"
"CACNA1E","ENSG00000198216","CACNA1E","calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CACNG8","ENSG00000142408","CACNG8","calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CALML4","ENSG00000129007","CALML4","calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CAMTA1-DT","ENSG00000237436","CAMTA1-DT","CAMTA1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53020]","GENECARDS,HGNC"
"CAPN10-DT","ENSG00000260942","CAPN10-DT","CAPN10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48839]","GENECARDS,HGNC"
"CARD8","ENSG00000105483","CARD8","caspase recruitment domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17057]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CARD8-AS1","ENSG00000268001","CARD8-AS1","CARD8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51408]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CAT","ENSG00000121691","CAT","catalase [Source:HGNC Symbol;Acc:HGNC:1516]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC121","ENSG00000176714","CCDC121","coiled-coil domain containing 121 [Source:HGNC Symbol;Acc:HGNC:25833]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC125","ENSG00000183323","CCDC125","coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:HGNC:28924]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC126","ENSG00000169193","CCDC126","coiled-coil domain containing 126 [Source:HGNC Symbol;Acc:HGNC:22398]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC142","ENSG00000135637","CCDC142","coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC170","ENSG00000120262","CCDC170","coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCDC62","ENSG00000130783","CCDC62","coiled-coil domain containing 62 [Source:HGNC Symbol;Acc:HGNC:30723]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CCR5","ENSG00000160791","CCR5","C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CD200R1","ENSG00000163606","CD200R1","CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CD274","ENSG00000120217","CD274","CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CD2BP2-DT","ENSG00000260219","CD2BP2-DT","CD2BP2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53029]","GENECARDS,HGNC"
"CD46","ENSG00000117335","CD46","CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CDH26","ENSG00000124215","CDH26","cadherin 26 [Source:HGNC Symbol;Acc:HGNC:15902]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CDKN2B","ENSG00000147883","CDKN2B","cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CEACAM1","ENSG00000079385","CEACAM1","CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CEACAM3","ENSG00000170956","CEACAM3","CEA cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:1815]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CEBPE","ENSG00000092067","CEBPE","CCAAT enhancer binding protein epsilon [Source:HGNC Symbol;Acc:HGNC:1836]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CENPBD1","None","None","None",""
"CEP295NL","ENSG00000178404","CEP295NL","CEP295 N-terminal like [Source:HGNC Symbol;Acc:HGNC:44659]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CEP63","ENSG00000182923","CEP63","centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CFAP58","ENSG00000120051","CFAP58","cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CHRNA10","ENSG00000129749","CHRNA10","cholinergic receptor nicotinic alpha 10 subunit [Source:HGNC Symbol;Acc:HGNC:13800]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CHTF8","ENSG00000168802","CHTF8","chromosome transmission fidelity factor 8 [Source:HGNC Symbol;Acc:HGNC:24353]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CHTF8","ENSG00000286140","DERPC","DERPC proline and glycine rich nuclear protein [Source:HGNC Symbol;Acc:HGNC:54084]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CISH","ENSG00000114737","CISH","cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CKLF","ENSG00000217555","CKLF","chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CKLF","ENSG00000254788","CKLF-CMTM1","CKLF-CMTM1 readthrough [Source:HGNC Symbol;Acc:HGNC:39977]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CLC","ENSG00000105205","CLC","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CLDN12","ENSG00000157224","CLDN12","claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CNIH3","ENSG00000143786","CNIH3","cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CNR2","ENSG00000188822","CNR2","cannabinoid receptor 2 [Source:HGNC Symbol;Acc:HGNC:2160]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CNTNAP3","ENSG00000106714","CNTNAP3","contactin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:13834]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CNTNAP3","ENSG00000283378","CNTNAP3C","contactin associated protein family member 3C [Source:HGNC Symbol;Acc:HGNC:53878]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"COL7A1","ENSG00000114270","COL7A1","collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]","DBASS3,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CR786580","None","None","None",""
"CREB5","ENSG00000146592","CREB5","cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CRLF3","ENSG00000176390","CRLF3","cytokine receptor like factor 3 [Source:HGNC Symbol;Acc:HGNC:17177]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CROCCP3","ENSG00000080947","CROCCP3","CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CROCCP3","ENSG00000290842","CROCCP3","CROCC pseudogene 3 [Source:NCBI gene (formerly Entrezgene);Acc:114819]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CRTAM","ENSG00000109943","CRTAM","cytotoxic and regulatory T cell molecule [Source:HGNC Symbol;Acc:HGNC:24313]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CSAD","ENSG00000139631","CSAD","cysteine sulfinic acid decarboxylase [Source:HGNC Symbol;Acc:HGNC:18966]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CSF1","ENSG00000184371","CSF1","colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CSF3R","ENSG00000119535","CSF3R","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CX3CR1","ENSG00000168329","CX3CR1","C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CYP4F12","ENSG00000186204","CYP4F12","cytochrome P450 family 4 subfamily F member 12 [Source:HGNC Symbol;Acc:HGNC:18857]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CYP4F3","ENSG00000186529","CYP4F3","cytochrome P450 family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:2646]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DAPK2","ENSG00000035664","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DBN1","ENSG00000113758","DBN1","drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DCAF12","ENSG00000198876","DCAF12","DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DDIAS","ENSG00000165490","DDIAS","DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DENND2D","ENSG00000162777","DENND2D","DENN domain containing 2D [Source:HGNC Symbol;Acc:HGNC:26192]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DEPDC7","ENSG00000121690","DEPDC7","DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DHDDS-AS1","ENSG00000225891","DHDDS-AS1","DHDDS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40925]","GENECARDS,HGNC"
"DHFR2","ENSG00000178700","DHFR2","dihydrofolate reductase 2 [Source:HGNC Symbol;Acc:HGNC:27309]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DHTKD1","ENSG00000181192","DHTKD1","dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DHX34","ENSG00000134815","DHX34","DExH-box helicase 34 [Source:HGNC Symbol;Acc:HGNC:16719]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DLEU2","ENSG00000231607","DLEU2","deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"DMTN","ENSG00000158856","DMTN","dematin actin binding protein [Source:HGNC Symbol;Acc:HGNC:3382]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DNAJB4","ENSG00000162616","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DNAJC3-DT","ENSG00000247400","DNAJC3-DT","DNAJC3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39808]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"DNASE1L2","ENSG00000167968","DNASE1L2","deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DOCK4","ENSG00000128512","DOCK4","dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DOCK5","ENSG00000147459","DOCK5","dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DOCK8-AS1","ENSG00000183784","DOCK8-AS1","DOCK8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26436]","GENECARDS,HGNC"
"DPEP2","ENSG00000167261","DPEP2","dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:23028]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DPEP3","ENSG00000141096","DPEP3","dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DRAIC","ENSG00000245750","DRAIC","downregulated RNA in cancer, inhibitor of cell invasion and migration [Source:HGNC Symbol;Acc:HGNC:27082]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"DTX3L","ENSG00000163840","DTX3L","deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DUSP18","ENSG00000167065","DUSP18","dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:HGNC:18484]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DUX4L50","ENSG00000232815","DUX4L50","double homeobox 4 like 50 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51788]","GENECARDS,HGNC"
"DYRK3","ENSG00000143479","DYRK3","dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EFCAB8","ENSG00000215529","EFCAB8","EF-hand calcium binding domain 8 [Source:HGNC Symbol;Acc:HGNC:34532]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EFNA3","ENSG00000143590","EFNA3","ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EIF4A2P1","ENSG00000267336","EIF4A2P1","eukaryotic translation initiation factor 4A2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37929]","GENECARDS,HGNC"
"ELMOD2","ENSG00000179387","ELMOD2","ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ELOVL5","ENSG00000012660","ELOVL5","ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ENTPD1","ENSG00000138185","ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EPB42","ENSG00000166947","EPB42","erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EPHB1","ENSG00000154928","EPHB1","EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EPN2","ENSG00000072134","EPN2","epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ERI2","ENSG00000196678","ERI2","ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ESPN","ENSG00000187017","ESPN","espin [Source:HGNC Symbol;Acc:HGNC:13281]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EXOSC3","ENSG00000107371","EXOSC3","exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAM122A","None","None","None",""
"FAM126B","None","None","None",""
"FAM13A-AS1","ENSG00000248019","FAM13A-AS1","FAM13A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:19370]","GENECARDS,HGNC"
"FAM157A","ENSG00000236438","FAM157A","family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]","GENECARDS,HGNC"
"FAM157B","ENSG00000233013","FAM157B","family with sequence similarity 157 member B [Source:HGNC Symbol;Acc:HGNC:34080]","GENECARDS,HGNC"
"FAM157C","ENSG00000260528","FAM157C","family with sequence similarity 157 member C [Source:HGNC Symbol;Acc:HGNC:34081]","GENECARDS,HGNC"
"FAM185BP","ENSG00000214439","FAM185BP","family with sequence similarity 185 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:21813]","GENECARDS,HGNC"
"FAM200B","ENSG00000237765","FAM200B","family with sequence similarity 200 member B [Source:HGNC Symbol;Acc:HGNC:27740]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAM43A","ENSG00000185112","FAM43A","family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAM71F2","None","None","None",""
"FAM8A1","ENSG00000137414","FAM8A1","family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FANCF","ENSG00000183161","FANCF","FA complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAR2","ENSG00000064763","FAR2","fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FASLG","ENSG00000117560","FASLG","Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FBXO48","ENSG00000204923","FBXO48","F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FCGR1B","None","None","None",""
"FCGR3B","ENSG00000162747","FCGR3B","Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FCHO2","ENSG00000157107","FCHO2","FCH and mu domain containing endocytic adaptor 2 [Source:HGNC Symbol;Acc:HGNC:25180]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FFAR2","ENSG00000126262","FFAR2","free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FGL2","ENSG00000127951","FGL2","fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FHDC1","ENSG00000137460","FHDC1","FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FIGNL2","ENSG00000261308","FIGNL2","fidgetin like 2 [Source:HGNC Symbol;Acc:HGNC:13287]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FKBP8","ENSG00000105701","FKBP8","FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FLCN","ENSG00000154803","FLCN","folliculin [Source:HGNC Symbol;Acc:HGNC:27310]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FLT3LG","ENSG00000090554","FLT3LG","fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FPGT","ENSG00000254685","FPGT","fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FRAT1","ENSG00000165879","FRAT1","FRAT regulator of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:3944]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FRRS1","ENSG00000156869","FRRS1","ferric chelate reductase 1 [Source:HGNC Symbol;Acc:HGNC:27622]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FRY","ENSG00000073910","FRY","FRY microtubule binding protein [Source:HGNC Symbol;Acc:HGNC:20367]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GAB1","ENSG00000109458","GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GALNT14","ENSG00000158089","GALNT14","polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GALNT3","ENSG00000115339","GALNT3","polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GALNT7","ENSG00000109586","GALNT7","polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GAPT","ENSG00000175857","GAPT","GRB2 binding adaptor protein, transmembrane [Source:HGNC Symbol;Acc:HGNC:26588]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GATA1","ENSG00000102145","GATA1","GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GBP1","ENSG00000117228","GBP1","guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GEMIN6","ENSG00000152147","GEMIN6","gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GHRL","ENSG00000157017","GHRL","ghrelin and obestatin prepropeptide [Source:HGNC Symbol;Acc:HGNC:18129]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GIMAP1","ENSG00000213203","GIMAP1","GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GIMAP4","ENSG00000133574","GIMAP4","GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GIMAP8","ENSG00000171115","GIMAP8","GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GIN1","ENSG00000145723","GIN1","gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GK","ENSG00000198814","GK","glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GMCL1","ENSG00000087338","GMCL1","germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GOLPH3L","ENSG00000143457","GOLPH3L","golgi phosphoprotein 3 like [Source:HGNC Symbol;Acc:HGNC:24882]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPLD1","ENSG00000112293","GPLD1","glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPR141","ENSG00000187037","GPR141","G protein-coupled receptor 141 [Source:HGNC Symbol;Acc:HGNC:19997]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPR155","ENSG00000163328","GPR155","G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPR18","ENSG00000125245","GPR18","G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPR199P","ENSG00000241014","GPR199P","G protein-coupled receptor 199, pseudogene [Source:HGNC Symbol;Acc:HGNC:55170]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
